"","Gene.Description","Gene.Accession.Number","index","num_cor","a_num_cor","cat_cor","a_cat_cor","tot_cor"
"46","AFFX-HSAC07/X00351_M_at (endogenous control)","AFFX-HSAC07/X00351_M_at",46,-0.0208861858382707,0.0208861858382707,-0.104933364622559,0.104933364622559,0.12581955046083
"1958","LARGE PROLINE-RICH PROTEIN BAT2","M33518_at",1958,0.0254205734421001,0.0254205734421001,-0.100355217096552,0.100355217096552,0.125775790538652
"6409","PDE6B Phosphodiesterase 6B; cGMP-specific; rod; beta","X66142_s_at",6409,0.0280869907193236,0.0280869907193236,-0.0973844245780239,0.0973844245780239,0.125471415297347
"4554","FAU Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)","X75315_at",4554,-0.0833510993006681,0.0833510993006681,-0.0418765756358005,0.0418765756358005,0.125227674936469
"2609","B4-2 protein mRNA","U03105_at",2609,0.0883420644155873,0.0883420644155873,0.0366175101393671,0.0366175101393671,0.124959574554954
"5451","GABRA1 Gamma-aminobutyric acid (GABA) A receptor; alpha 1","X14766_at",5451,-0.00225424836257914,0.00225424836257914,0.122688571760865,0.122688571760865,0.124942820123444
"454","Protein disulfide isomerase-related protein (PDIR)","D49490_at",454,0.0646118730285001,0.0646118730285001,0.060213553287874,0.060213553287874,0.124825426316374
"2754","GB DEF = Interleukin-8 receptor type B (IL8RB) mRNA; splice variant IL8RB10; partial cds","U11878_at",2754,-0.0175278161884537,0.0175278161884537,0.107276939951793,0.107276939951793,0.124804756140246
"3027","HERV1 mRNA","U31176_at",3027,-0.0153355637236638,0.0153355637236638,-0.109414658648296,0.109414658648296,0.12475022237196
"223","HFREP-1 mRNA for unknown protein","D14446_at",223,-0.015248212515032,0.015248212515032,-0.109414658648296,0.109414658648296,0.124662871163328
"5379","COL19A1 Collagen; type XIX; alpha 1","U09279_at",5379,0.0478185638912628,0.0478185638912628,0.07679425377272,0.07679425377272,0.124612817663983
"6506","MOP1 mRNA","U22431_s_at",6506,-0.120577680774783,0.120577680774783,-0.00393905376307593,0.00393905376307593,0.124516734537859
"1165","TCRB gene extracted from Human T-cell receptor germline beta-chain J-beta-1 gene cluster: J-beta-1-1 and J-beta-1-2 genes; and D-beta-1-1 gene","K02545_cds2_at",1165,0.100458672272623,0.100458672272623,0.0239114049929405,0.0239114049929405,0.124370077265564
"5267","KIAA0203 gene","D86958_at",5267,0.0501346792863451,0.0501346792863451,0.0742269619025206,0.0742269619025206,0.124361641188866
"204","KIAA0009 gene","D13634_at",204,0.0178312921841631,0.0178312921841631,0.105974790312584,0.105974790312584,0.123806082496748
"4061","CD5 CD5 antigen (p56-62)","X04391_at",4061,-0.0187949623197965,0.0187949623197965,0.104933364622559,0.104933364622559,0.123728326942356
"6418","TPMT Thiopurine S-methyltransferase","U12387_s_at",6418,0.0906229669166299,0.0906229669166299,-0.0330951696160748,0.0330951696160748,0.123718136532705
"978","Lectin; Galactoside-Binding; Soluble; 2","HG415-HT415_at",978,-0.0186519181786047,0.0186519181786047,0.104933364622559,0.104933364622559,0.123585282801164
"800","Collagen; Type Iv; Alpha 2; N-Terminus","HG1205-HT1205_at",800,-0.0900331527071745,0.0900331527071745,0.0331711907792518,0.0331711907792518,0.123204343486426
"5731","Cytochrome P450; Subfamily Iic; Alt. Splice Form 2","HG1827-HT1856_s_at",5731,-0.017593184746462,0.017593184746462,0.104933364622559,0.104933364622559,0.122526549369021
"2293","ELK4 SRF accessory protein 1B (SAP-1)","M85164_at",2293,-0.0947024181952785,0.0947024181952785,0.0273227040809445,0.0273227040809445,0.122025122276223
"1715","Gag 2 protein from  Human endogenous retrovirus HERV-K10./ntype=DNA /annot=CDS","M14123_xpt3_at",1715,0.0169591350437174,0.0169591350437174,0.104933364622559,0.104933364622559,0.121892499666277
"6210","TGFB2 Transforming growth factor; beta 2","Y00083_s_at",6210,0.0896289598942218,0.0896289598942218,0.0321869699723512,0.0321869699723512,0.121815929866573
"6973","GAP43 Growth associated protein 43","M25667_at",6973,-0.0919582238167555,0.0919582238167555,0.0298540717013266,0.0298540717013266,0.121812295518082
"3658","Guanine nucleotide regulatory factor (LFP40) mRNA","U72206_at",3658,-0.0607309731727633,0.0607309731727633,0.0609393686772609,0.0609393686772609,0.121670341850024
"4950","GPI8 protein","Y07596_at",4950,0.0166236558358888,0.0166236558358888,0.104933364622559,0.104933364622559,0.121557020458448
"1425","XE169 PROTEIN","L25270_at",1425,-0.0296932123674737,0.0296932123674737,-0.0917469804271967,0.0917469804271967,0.12144019279467
"262","MTH1 MutT (E. coli) human homolog (8-oxo-7;8-dihydroguanosine triphosphatase)","D16581_at",262,0.0845908456007601,0.0845908456007601,0.0366175101393671,0.0366175101393671,0.121208355740127
"771","Src-like adapter protein mRNA","D89077_at",771,-0.0975426528841153,0.0975426528841153,0.0235690235690236,0.0235690235690236,0.121111676453139
"2298","GB DEF = Dopamine D1A receptor gene; complete exon 1; and exon 2; 5' end","M85247_at",2298,-0.11466798364324,0.11466798364324,-0.00633114313664655,0.00633114313664655,0.120999126779886
"3289","Serine/threonine-protein kinase PRP4h (PRP4h) mRNA","U48736_at",3289,0.027486989650259,0.027486989650259,0.0933422129198184,0.0933422129198184,0.120829202570077
"6542","NBK apoptotic inducer protein","X89986_s_at",6542,0.0923947632020183,0.0923947632020183,-0.0283137328576459,0.0283137328576459,0.120708496059664
"4868","Leucine-rich primary response protein 1","X97249_at",4868,0.101707730296648,0.101707730296648,0.0186869648134781,0.0186869648134781,0.120394695110126
"2491","Nucleoprotein interactor 1","S75295_at",2491,-0.0519217778863997,0.0519217778863997,0.0684402266285928,0.0684402266285928,0.120362004514993
"5690","Steroidogenic factor 1 mRNA","D88155_s_at",5690,0.0154252556245894,0.0154252556245894,0.104933364622559,0.104933364622559,0.120358620247149
"4696","PIK3CG Phosphatidylinositol 3-kinase; catalytic; gamma polypeptide","X83368_at",4696,0.117423820116878,0.117423820116878,0.00275069076799468,0.00275069076799468,0.120174510884873
"3479","Putative envelope protein; orf similar to env of Type A and Type B retroviruses and to class II HERVs gene extracted from Human endogenous retrovirus HERV-K(HML6) proviral clone HML6.17 putative polymerase and envelope genes; partial cds; and 3'LTR","U60269_cds2_at",3479,-0.00803326050597585,0.00803326050597585,0.11176615649778,0.11176615649778,0.119799417003756
"1072","SRF Serum response factor (c-fos serum response element-binding transcription factor)","J03161_at",1072,-0.0135188300726933,0.0135188300726933,0.106251419898939,0.106251419898939,0.119770249971633
"2117","PARANEOPLASTIC ENCEPHALOMYELITIS ANTIGEN HUD","M62843_at",2117,0.0146624763630875,0.0146624763630875,0.104933364622559,0.104933364622559,0.119595840985647
"4039","TNF Tumor necrosis factor","X02910_at",4039,0.0478644340449933,0.0478644340449933,0.0711834520765666,0.0711834520765666,0.11904788612156
"5017","GB DEF = CD202 protein","Y10518_at",5017,0.0628980997089641,0.0628980997089641,0.0561468488803629,0.0561468488803629,0.119044948589327
"5126","Translation initiation factor eIF-4gamma (partial)","Z34918_at",5126,-0.0630494111316498,0.0630494111316498,0.0559506777178785,0.0559506777178785,0.119000088849528
"247","FGF9 Fibroblast growth factor 9 (glia-activating factor)","D14838_at",247,0.0624508236546215,0.0624508236546215,0.0561468488803629,0.0561468488803629,0.118597672534984
"2448","RGS1 Regulator of G-protein signalling 1","S59049_at",2448,0.0571462326727425,0.0571462326727425,0.0614322551746065,0.0614322551746065,0.118578487847349
"5536","PrP gene; exon 2","X83416_s_at",5536,0.000739721772733796,0.000739721772733796,-0.117254411780241,0.117254411780241,0.117994133552975
"7004","RD Radin blood group","X16105_at",7004,-0.0129385268460988,0.0129385268460988,0.104933364622559,0.104933364622559,0.117871891468658
"1163","BETA-NEOENDORPHIN-DYNORPHIN PRECURSOR","K02268_at",1163,-0.0127194848162218,0.0127194848162218,0.104933364622559,0.104933364622559,0.117652849438781
"1045","Guanine Nucleotide Exchange Factor 2","HG961-HT961_at",1045,-0.0125680701823854,0.0125680701823854,0.104933364622559,0.104933364622559,0.117501434804945
"4213","WT1 Wilms tumor 1","X51630_at",4213,0.0725088676065196,0.0725088676065196,0.0449466574975495,0.0449466574975495,0.117455525104069
"1881","ZNF84 Zinc finger protein 84 (HPF2)","M27878_at",1881,0.0486978784606643,0.0486978784606643,-0.0684402266285928,0.0684402266285928,0.117138105089257
"517","KIAA0109 gene","D63475_at",517,0.0237066094213808,0.0237066094213808,-0.0933422129198184,0.0933422129198184,0.117048822341199
"4694","K+ channel beta 1a subunit mRNA; alternatively spliced","X83127_at",4694,0.0121016432362004,0.0121016432362004,0.104933364622559,0.104933364622559,0.11703500785876
"1974","ERBB3 V-erb-b2 avian erythroblastic leukemia viral oncogene homolog 3 {alternative products}","M34309_at",1974,-0.0401062845661418,0.0401062845661418,0.07679425377272,0.07679425377272,0.116900538338862
"185","PMP22 Peripheral myelin protein 22","D11428_at",185,0.0116376955006504,0.0116376955006504,0.104933364622559,0.104933364622559,0.11657106012321
"3800","A33 antigen precursor mRNA","U79725_at",3800,0.0768379460653482,0.0768379460653482,0.0397046373092246,0.0397046373092246,0.116542583374573
"4452","RTS beta protein","X67098_at",4452,-0.0626425103445628,0.0626425103445628,-0.0538756819862697,0.0538756819862697,0.116518192330832
"1181","CBS Cystathionine-beta-synthase","L00972_at",1181,0.0798097184625336,0.0798097184625336,-0.0366641543225088,0.0366641543225088,0.116473872785042
"6629","CD97 CD97 antigen (leucocyte antigen)","U76764_s_at",6629,-0.0477662099747345,0.0477662099747345,-0.0684402266285928,0.0684402266285928,0.116206436603327
"2243","GB DEF = M5 muscarinic acetylcholine receptor gene","M80333_at",2243,-0.0285580270347297,0.0285580270347297,0.0875992898407991,0.0875992898407991,0.116157316875529
"2922","Cdk-inhibitor p57KIP2 (KIP2) mRNA","U22398_at",2922,0.0845378130764067,0.0845378130764067,-0.0312854606574282,0.0312854606574282,0.115823273733835
"240","APOA2 Apolipoprotein A-II","D14695_at",240,0.0573913956943816,0.0573913956943816,-0.0582818831143703,0.0582818831143703,0.115673278808752
"5803","Albumin; Alt. Splice 1","HG2841-HT2968_s_at",5803,-0.0715189933248065,0.0715189933248065,-0.0441162636769162,0.0441162636769162,0.115635257001723
"480","Ceramide glucosyltransferase","D50840_at",480,0.0232555948698897,0.0232555948698897,-0.0921248826579159,0.0921248826579159,0.115380477527806
"4854","D1075-like gene","X96698_at",4854,0.0589930592628657,0.0589930592628657,0.0561468488803629,0.0561468488803629,0.115139908143229
"2694","Glutamate transporter mRNA","U08989_at",2694,0.0101311606700365,0.0101311606700365,0.104933364622559,0.104933364622559,0.115064525292596
"2247","PACE4 Paired basic amino acid cleaving system 4","M80482_at",2247,-0.0639769280414709,0.0639769280414709,-0.0504990732222904,0.0504990732222904,0.114476001263761
"1402","UBIQUITIN-CONJUGATING ENZYME E2-CDC34 COMPLEMENTING","L22005_at",1402,-0.0582776880933535,0.0582776880933535,0.0561468488803629,0.0561468488803629,0.114424536973716
"5045","Fb19 mRNA","Y13247_at",5045,0.0630088294891499,0.0630088294891499,-0.0510863534913319,0.0510863534913319,0.114095182980482
"2482","Brain-expressed HHCPA78 homolog [human; HL-60 acute promyelocytic leukemia cells; mRNA; 2704 nt]","S73591_at",2482,0.00432587331592411,0.00432587331592411,0.109414658648296,0.109414658648296,0.11374053196422
"2217","FRAP FK506 binding protein 12-rapamycin associated protein","M75099_at",2217,0.033887785672567,0.033887785672567,0.0797911549852019,0.0797911549852019,0.113678940657769
"4097","TRANSCRIPTION INITIATION FACTOR TFIID 250 KD SUBUNIT","X07024_at",4097,-0.0788323204380016,0.0788323204380016,-0.0347588283339776,0.0347588283339776,0.113591148771979
"475","CW-1 mRNA","D50663_at",475,-0.0390107118044932,0.0390107118044932,0.0742269619025206,0.0742269619025206,0.113237673707014
"7041","Zinc Finger Protein Znf138","HG4236-HT4506_f_at",7041,0.0847169509969374,0.0847169509969374,-0.0283137328576459,0.0283137328576459,0.113030683854583
"6189","Butyrylcholinesterase; mRNA","M16474_s_at",6189,-0.00801961828583433,0.00801961828583433,0.104933364622559,0.104933364622559,0.112952982908394
"1537","GSTT2 Glutathione S-transferase theta 2","L38503_at",1537,0.0829888944730746,0.0829888944730746,0.0298540717013266,0.0298540717013266,0.112842966174401
"6239","DNA-BINDING PROTEIN A","X95325_s_at",6239,0.0032015271894953,0.0032015271894953,0.109414658648296,0.109414658648296,0.112616185837791
"21","AFFX-DapX-M_at (endogenous control)","AFFX-DapX-M_at",21,0.00721485620749943,0.00721485620749943,0.104933364622559,0.104933364622559,0.112148220830059
"4078","CDC2 Cell division cycle 2; G1 to S and G2 to M","X05360_at",4078,0.0881976802901229,0.0881976802901229,0.0239114049929405,0.0239114049929405,0.112109085283063
"1295","THBS2 Thrombospondin 2","L12350_at",1295,-0.00713928978531055,0.00713928978531055,0.104933364622559,0.104933364622559,0.11207265440787
"882","Beta-Hexosaminidase; Alpha Polypeptide; Abnormal Splice Mutation","HG2992-HT5186_at",882,0.00746213426524895,0.00746213426524895,0.104562436219393,0.104562436219393,0.112024570484641
"6909","Ubiquitin-homology domain protein PIC1 mRNA","U83117_at",6909,-0.0564668676890949,0.0564668676890949,0.0554039929850513,0.0554039929850513,0.111870860674146
"3510","Hypothetical protein 384D8_7 gene extracted from Chromosome 22q13 BAC Clone CIT987SK-384D8 complete sequence","U62317_rna7_at",3510,-0.00693630269891741,0.00693630269891741,0.104933364622559,0.104933364622559,0.111869667321477
"2115","Transcription factor ETR101 mRNA","M62831_at",2115,-0.00648535566161467,0.00648535566161467,-0.104933364622559,0.104933364622559,0.111418720284174
"1026","Nf-Kappa B-Binding Protein Kbp-1","HG64-HT64_at",1026,0.0235972469098945,0.0235972469098945,0.0875992898407991,0.0875992898407991,0.111196536750694
"5036","Karyopherin alhph 3","Y12394_at",5036,-0.0451788235972767,0.0451788235972767,-0.0657013773321203,0.0657013773321203,0.110880200929397
"682","KIAA0229 gene; partial cds","D86982_at",682,0.0333112859076364,0.0333112859076364,0.0775416045403312,0.0775416045403312,0.110852890447968
"3105","EIF3 Eukaryotic translation initiation factor 3 (eIF-3) p36 subunit","U36764_at",3105,0.00585341723658003,0.00585341723658003,-0.104933364622559,0.104933364622559,0.110786781859139
"5063","CENPE Centromere protein E (312kD)","Z15005_at",5063,-0.00112185045898914,0.00112185045898914,-0.109414658648296,0.109414658648296,0.110536509107285
"6010","INTERLEUKIN-2 PRECURSOR","X00695_s_at",6010,0.00526010609839207,0.00526010609839207,0.104933364622559,0.104933364622559,0.110193470720952
"3041","Cartilage-specific homeodomain protein Cart-1 mRNA","U31986_at",3041,-0.0390080570424251,0.0390080570424251,0.0711834520765666,0.0711834520765666,0.110191509118992
"7059","MELANOMA-ASSOCIATED ANTIGEN 12","L18877_f_at",7059,-0.0885394734694516,0.0885394734694516,-0.0215651504440497,0.0215651504440497,0.110104623913501
"6408","Pilot mRNA","X63741_s_at",6408,-0.0787415528291343,0.0787415528291343,-0.0312854606574282,0.0312854606574282,0.110027013486563
"5538","APCS Amyloid P component; serum","D00097_s_at",5538,-0.00503644815729726,0.00503644815729726,0.104933364622559,0.104933364622559,0.109969812779857
"4359","T cell receptor; clone IGRA17","X61072_at",4359,0.0834121192391295,0.0834121192391295,-0.0265444577149927,0.0265444577149927,0.109956576954122
"4090","GHR Growth hormone receptor","X06562_at",4090,-0.00501295104487519,0.00501295104487519,0.104933364622559,0.104933364622559,0.109946315667435
"4803","Novel gene in Xq28 region","X92396_at",4803,-0.086376383573468,0.086376383573468,-0.0235690235690236,0.0235690235690236,0.109945407142492
"6608","Testis specific RNA binding protein (SPGYLA) mRNA","U66726_s_at",6608,-0.004935994247306,0.004935994247306,0.104933364622559,0.104933364622559,0.109869358869865
"218","Mitochondrial short-chain enoyl-CoA hydratase","D13900_at",218,0.0676392863612711,0.0676392863612711,0.0418765756358005,0.0418765756358005,0.109515861997072
"1388","GRIA2 Glutamate receptor; ionotropic; AMPA 2","L20814_at",1388,0.0807442101982265,0.0807442101982265,-0.0283137328576459,0.0283137328576459,0.109057943055872
"4836","Cysteine-rich secretory protein-1 delta","X95237_at",4836,0.00411283421558596,0.00411283421558596,0.104933364622559,0.104933364622559,0.109046198838145
"4743","Major astrocytic phosphoprotein PEA-15","X86809_at",4743,-0.0404569349404509,0.0404569349404509,-0.0684402266285928,0.0684402266285928,0.108897161569044
"496","Serine/threonine kinase mRNA; partial cds","D50925_at",496,0.0790369442453963,0.0790369442453963,0.0298540717013266,0.0298540717013266,0.108891015946723
"4926","mRNA dynein-related protein","X99947_at",4926,-0.00394567154349831,0.00394567154349831,0.104933364622559,0.104933364622559,0.108879036166058
"4813","Protein phosphatase 6","X92972_at",4813,0.00448960017367174,0.00448960017367174,0.104377104377104,0.104377104377104,0.108866704550776
